record_index,message_index,fragment_role,rule,source_file,commit_id,range_start,range_end,has_test_case,test_files,test_kind,test_suite,test_command,test_run_status,line_total_in_range,line_covered_in_range,line_coverage_pct,branch_side_total_in_range,branch_side_covered_in_range,branch_coverage_pct,function_total_overlapping_range,function_covered_overlapping_range,function_coverage_pct,overlapping_coverage_functions,note,_source_csv
3,1,path,Data Clumps,openharmony_tpc_samples/Spine/entry/src/main/ets/pages/Example4.ets,12d3ec694b36047def34547418bb792424d1183a,327,353,yes,openharmony_tpc_samples/Spine/entry/src/test/List.test.ets;openharmony_tpc_samples/Spine/entry/src/test/SingleExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/NetworkExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example1Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example2Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example3Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example4Render.test.ets,local-test,"LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest","hvigorw.js --no-daemon test -p module=entry@default -p product=default -p coverage=true -p scope=LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest",passed,17,17,100.00,0,0,N/A,1,1,100.00,render,rerun passed: 18/18 tests; row in source dataset shifted vs current source; range_start/range_end resolved against coverageReport.json by symbol,data-clumps_coverage.csv
3,1,path,Data Clumps,cases/CommonAppDevelopment/CommonAppDevelopment/feature/statusbaranimation/src/main/ets/model/Model.ets,21d4648e7cfb7fa97ed55b662d84b04c65e13630,28,40,yes,cases/CommonAppDevelopment/CommonAppDevelopment/feature/statusbaranimation/src/test/List.test.ets;cases/CommonAppDevelopment/CommonAppDevelopment/feature/statusbaranimation/src/test/Model.test.ets,local-test,ModelTest,hvigorw --no-daemon --mode module -p product=default -p module=statusbaranimation@default -p coverage=true -p test=true test --scope ModelTest,passed,12,12,100.00,0,0,N/A,1,1,100.00,Model.constructor,rerun passed: 2/2 tests,data-clumps_coverage.csv
3,1,path,Data Clumps,ostest_integration_test/performance/arkui/benchmark_component/entry/src/main/ets/pages/stateManagement/ClassModel.ets,727cf20a282dcf19ae32fe9dc5bc848a4472b67b,38,62,yes,entry/src/test/List.test.ets;entry/src/test/ClassModel.test.ets;entry/src/test/TrackBooleanSample.test.ets;entry/src/test/TrackBooleanArrSample.test.ets,local-test,"ClassModelLocalTest,TrackBooleanSampleLocalTest,TrackBooleanArrSampleLocalTest","hvigorw.js --no-daemon test -p module=entry -p coverage=true -p scope=ClassModelLocalTest,TrackBooleanSampleLocalTest,TrackBooleanArrSampleLocalTest",passed,24,24,100.00,0,0,N/A,1,1,100.00,ClassModel.constructor,rerun passed: 6/6 tests,data-clumps_coverage.csv
4,1,path,Data Clumps,openharmony_tpc_samples/Spine/entry/src/main/ets/pages/Example3.ets,12d3ec694b36047def34547418bb792424d1183a,186,212,yes,openharmony_tpc_samples/Spine/entry/src/test/List.test.ets;openharmony_tpc_samples/Spine/entry/src/test/SingleExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/NetworkExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example1Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example2Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example3Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example4Render.test.ets,local-test,"LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest","hvigorw.js --no-daemon test -p module=entry@default -p product=default -p coverage=true -p scope=LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest",passed,17,17,100.00,0,0,N/A,1,1,100.00,render,rerun passed: 18/18 tests; row in source dataset shifted vs current source; range_start/range_end resolved against coverageReport.json by symbol,data-clumps_coverage.csv
4,1,path,Data Clumps,cases/CommonAppDevelopment/CommonAppDevelopment/feature/skeletondiagram/src/main/ets/model/Model.ets,21d4648e7cfb7fa97ed55b662d84b04c65e13630,28,40,yes,cases/CommonAppDevelopment/CommonAppDevelopment/feature/skeletondiagram/src/test/List.test.ets;cases/CommonAppDevelopment/CommonAppDevelopment/feature/skeletondiagram/src/test/Model.test.ets,local-test,ModelTest,hvigorw --no-daemon --mode module -p product=default -p module=skeletondiagram@default -p coverage=true -p test=true test --scope ModelTest,passed,12,12,100.00,0,0,N/A,1,1,100.00,Model.constructor,rerun passed: 2/2 tests,data-clumps_coverage.csv
4,1,path,Data Clumps,ostest_integration_test/performance/arkui/benchmark_component/entry/src/main/ets/pages/stateManagement/ClassModel.ets,727cf20a282dcf19ae32fe9dc5bc848a4472b67b,111,135,yes,entry/src/test/List.test.ets;entry/src/test/ClassModel.test.ets;entry/src/test/TrackBooleanSample.test.ets;entry/src/test/TrackBooleanArrSample.test.ets,local-test,"ClassModelLocalTest,TrackBooleanSampleLocalTest,TrackBooleanArrSampleLocalTest","hvigorw.js --no-daemon test -p module=entry -p coverage=true -p scope=ClassModelLocalTest,TrackBooleanSampleLocalTest,TrackBooleanArrSampleLocalTest",passed,24,24,100.00,0,0,N/A,1,1,100.00,TrackClassModel.constructor,rerun passed: 6/6 tests,data-clumps_coverage.csv
5,1,path,Data Clumps,openharmony_tpc_samples/Spine/entry/src/main/ets/pages/Example2.ets,12d3ec694b36047def34547418bb792424d1183a,152,178,yes,openharmony_tpc_samples/Spine/entry/src/test/List.test.ets;openharmony_tpc_samples/Spine/entry/src/test/SingleExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/NetworkExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example1Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example2Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example3Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example4Render.test.ets,local-test,"LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest","hvigorw.js --no-daemon test -p module=entry@default -p product=default -p coverage=true -p scope=LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest",passed,17,17,100.00,0,0,N/A,1,1,100.00,render,rerun passed: 18/18 tests; row in source dataset shifted vs current source; range_start/range_end resolved against coverageReport.json by symbol,data-clumps_coverage.csv
6,1,path,Data Clumps,openharmony_tpc_samples/Spine/entry/src/main/ets/pages/Example1.ets,12d3ec694b36047def34547418bb792424d1183a,159,185,yes,openharmony_tpc_samples/Spine/entry/src/test/List.test.ets;openharmony_tpc_samples/Spine/entry/src/test/SingleExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/NetworkExampleRender.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example1Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example2Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example3Render.test.ets;openharmony_tpc_samples/Spine/entry/src/test/Example4Render.test.ets,local-test,"LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest","hvigorw.js --no-daemon test -p module=entry@default -p product=default -p coverage=true -p scope=LocalUnitTest,SingleExampleRenderTest,NetworkExampleRenderTest,Example1RenderTest,Example2RenderTest,Example3RenderTest,Example4RenderTest",passed,17,17,100.00,0,0,N/A,1,1,100.00,render,rerun passed: 18/18 tests; row in source dataset shifted vs current source; range_start/range_end resolved against coverageReport.json by symbol,data-clumps_coverage.csv
1,1,original,@extrulesproject/feature-envy-check,applications_settings/product/phone/src/main/ets/pages/wifi.ets,2b5f9146ba664424f2987983e4dab7e92f436fef,344,352,yes,applications_settings/product/phone/src/test/AccessibilitySettingModel.test.ets;applications_settings/product/phone/src/test/List.test.ets;applications_settings/product/phone/src/test/accessibilityScreenTouch.test.ets;applications_settings/product/phone/src/test/ipsecVpnEdit.test.ets;applications_settings/product/phone/src/test/openVpnEdit.test.ets;applications_settings/product/phone/src/test/vpnLine.test.ets;applications_settings/product/phone/src/test/wifi.test.ets,local-test,phoneAllSuites,hvigorw.js --no-daemon test -p module=phone -p coverage=true,passed,5,5,100.00,2,2,100.00,1,1,100.00,isNeedRenderConnectedWiFi,rerun passed: 23/23 tests,feature-envy_coverage.csv
1,1,original,@extrulesproject/feature-envy-check,agc-template-market-harmonyos-demos/EducationTemplate/Exam/components/answer_questions/src/main/ets/components/AnswerQuestionsPage.ets,d35e3a2c7142868cbf5d5f318499631299306499,709,732,yes,agc-template-market-harmonyos-demos/EducationTemplate/Exam/components/answer_questions/src/test/List.test.ets;agc-template-market-harmonyos-demos/EducationTemplate/Exam/components/answer_questions/src/test/AnswerQuestionsPage.test.ets,local-test,AnswerQuestionsPageTest,hvigorw.js --no-daemon test -p module=answer_questions -p coverage=true -p scope=AnswerQuestionsPageTest,passed,22,22,100.00,0,0,N/A,2,2,100.00,transTopicItemModel;anonymous_122,rerun passed: 2/2 tests,feature-envy_coverage.csv
2,1,original,@extrulesproject/feature-envy-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/comp/AccountCard.ets,621b5f966691fd276e1618b979065ea77f47ef26,31,39,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/test/AccountCard.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/test/LocalUnit.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/test/RechargePage.test.ets,local-test,book_personAllSuites,hvigorw.js --no-daemon test -p module=book_person -p coverage=true,passed,7,7,100.00,2,2,100.00,1,1,100.00,updateBookCoins,rerun passed: 7/7 tests,feature-envy_coverage.csv
2,1,original,@extrulesproject/feature-envy-check,agc-template-market-harmonyos-demos/TravelTemplate/FullServiceHotel/features/service/hotel/src/main/ets/viewmodels/HotelOrderPageVM.ets,d35e3a2c7142868cbf5d5f318499631299306499,28,43,yes,agc-template-market-harmonyos-demos/TravelTemplate/FullServiceHotel/features/service/hotel/src/test/List.test.ets;agc-template-market-harmonyos-demos/TravelTemplate/FullServiceHotel/features/service/hotel/src/test/HotelOrderPageVM.test.ets,local-test,HotelOrderPageVMTest,hvigorw.js --no-daemon test -p module=hotel -p coverage=true -p scope=HotelOrderPageVMTest,passed,13,13,100.00,0,0,N/A,1,1,100.00,HotelOrderPageVM.initData,rerun passed: 2/2 tests,feature-envy_coverage.csv
3,1,original,@extrulesproject/feature-envy-check,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/main/ets/views/RechargePage.ets,621b5f966691fd276e1618b979065ea77f47ef26,25,35,yes,agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/test/AccountCard.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/test/List.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/test/LocalUnit.test.ets;agc-template-market-harmonyos-demos/BooksAndReferenceTemplate/BookRead/feature/book_person/src/test/RechargePage.test.ets,local-test,book_personAllSuites,hvigorw.js --no-daemon test -p module=book_person -p coverage=true,passed,7,7,100.00,2,2,100.00,1,1,100.00,updateBookCoins,rerun passed: 7/7 tests,feature-envy_coverage.csv
4,1,original,@extrulesproject/feature-envy-check,agc-template-market-harmonyos-demos/SocialTemplate/SocialDating/commons/src/main/ets/model/User.ets,9dddb6a48a5ec8d5016d3ef49e075e34d45665c8,81,91,yes,agc-template-market-harmonyos-demos/SocialTemplate/SocialDating/commons/src/test/List.test.ets;agc-template-market-harmonyos-demos/SocialTemplate/SocialDating/commons/src/test/LocalUnit.test.ets;agc-template-market-harmonyos-demos/SocialTemplate/SocialDating/commons/src/test/User.test.ets,local-test,commonsAllSuites,hvigorw.js --no-daemon test -p module=commons -p coverage=true,passed,10,10,100.00,0,0,N/A,1,1,100.00,UserInfo.toBasicUserInfo,rerun passed: 7/7 tests,feature-envy_coverage.csv
1,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/MedicalTemplate/MedicalCare/common/common/src/main/ets/api/BaseApi.ets,f3797f9a36c4e55c22776702eb6bb03429bd3e68,67,141,yes,agc-template-market-harmonyos-demos/MedicalTemplate/MedicalCare/common/common/src/test/List.test.ets;agc-template-market-harmonyos-demos/MedicalTemplate/MedicalCare/common/common/src/test/BaseApi.test.ets,local-test,BaseApiTest,hvigorw test -p module=common -p coverage=true -p scope=BaseApiTest,passed,55,54,98.18,28,27,96.43,2,1,50.00,BaseApi.sendRequest@67-141(cnt=9);anonymous_3@68-68(cnt=0),rerun passed: 10/10 tests,long-method_coverage.csv
1,1,original,@extrulesproject/long-method-check,applications_settings/product/phone/src/main/ets/model/accessibilityImpl/AccessibilitySettingModel.ets,2b5f9146ba664424f2987983e4dab7e92f436fef,32,101,yes,applications_settings/product/phone/src/test/AccessibilitySettingModel.test.ets;applications_settings/product/phone/src/test/List.test.ets;applications_settings/product/phone/src/test/accessibilityScreenTouch.test.ets;applications_settings/product/phone/src/test/ipsecVpnEdit.test.ets;applications_settings/product/phone/src/test/openVpnEdit.test.ets;applications_settings/product/phone/src/test/vpnLine.test.ets;applications_settings/product/phone/src/test/wifi.test.ets,local-test,phoneAllSuites,hvigorw.js --no-daemon test -p module=phone -p coverage=true,passed,59,59,100.00,20,20,100.00,19,19,100.00,AccessibilitySettingModel.accessibilityConfigSetting;anonymous_0;anonymous_1;anonymous_2;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_7;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17,rerun passed: 23/23 tests,long-method_coverage.csv
1,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/commons/lib_foundation/src/main/ets/featurecomponents/tabswiper/TabSwiper.ets,5f51307e34949612e26f2e528f70197703c3490b,230,304,yes,agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/commons/lib_foundation/src/test/List.test.ets;agc-template-market-harmonyos-demos/ShoppingTemplate/ComprehensiveMall/commons/lib_foundation/src/test/TabSwiper.test.ets,local-test,TabSwiperTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon test -p module=lib_foundation -p coverage=true -p scope=TabSwiperTest,passed,65,51,78.46,38,29,76.32,2,2,100.00,onTabSwiperAttributeChange;anonymous_5,,long-method_coverage.csv
2,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/MedicalTemplate/MedicalCare/features/patient/src/main/ets/viewmodel/PatientViewModel.ets,50b1334402cd9f57eca94171e560f2784191ffa4,147,216,yes,agc-template-market-harmonyos-demos/MedicalTemplate/MedicalCare/features/patient/src/test/List.test.ets;agc-template-market-harmonyos-demos/MedicalTemplate/MedicalCare/features/patient/src/test/PatientViewModel.test.ets,local-test,PatientViewModelTest,hvigorw test -p module=patient -p coverage=true -p scope=PatientViewModelTest,passed,51,49,96.08,36,32,88.89,1,1,100.00,PatientViewModel.checkPatientInfo@147-216(cnt=16),rerun passed: 16/16 tests,long-method_coverage.csv
2,1,original,@extrulesproject/long-method-check,applications_settings/product/phone/src/main/ets/pages/vpn/ipsecVpnEdit.ets,2b5f9146ba664424f2987983e4dab7e92f436fef,60,153,yes,applications_settings/product/phone/src/test/AccessibilitySettingModel.test.ets;applications_settings/product/phone/src/test/List.test.ets;applications_settings/product/phone/src/test/accessibilityScreenTouch.test.ets;applications_settings/product/phone/src/test/ipsecVpnEdit.test.ets;applications_settings/product/phone/src/test/openVpnEdit.test.ets;applications_settings/product/phone/src/test/vpnLine.test.ets;applications_settings/product/phone/src/test/wifi.test.ets,local-test,phoneAllSuites,hvigorw.js --no-daemon test -p module=phone -p coverage=true,passed,61,61,100.00,6,6,100.00,13,13,100.00,initCertList;anonymous_2;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_7;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13,rerun passed: 23/23 tests,long-method_coverage.csv
2,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/SocialTemplate/SocialDating/features/user/src/main/ets/pages/UserDetail.ets,9cab47c098dfecd3913721dd38251ef64c24b0f1,76,100,yes,agc-template-market-harmonyos-demos/SocialTemplate/SocialDating/features/user/src/test/List.test.ets;agc-template-market-harmonyos-demos/SocialTemplate/SocialDating/features/user/src/test/UserDetail.test.ets,local-test,UserDetailTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon test -p module=user -p coverage=true -p scope=UserDetailTest,passed,24,24,100.00,22,22,100.00,1,1,100.00,initialiseEnumField,,long-method_coverage.csv
3,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/NavigationTemplate/AirTrip/Application/features/flight/src/main/ets/pages/SubmitOrderPage.ets,898edf3943933748c6140aba0fd10e183bcf5972,98,200,yes,agc-template-market-harmonyos-demos/NavigationTemplate/AirTrip/Application/features/flight/src/test/List.test.ets;agc-template-market-harmonyos-demos/NavigationTemplate/AirTrip/Application/features/flight/src/test/SubmitOrderPage.test.ets,local-test,SubmitOrderPageTest,hvigorw test -p module=flight -p coverage=true -p scope=SubmitOrderPageTest,passed,85,71,83.53,14,10,71.43,7,5,71.43,submitOrder@98-200(cnt=7);anonymous_9@144-153(cnt=2);anonymous_10@162-168(cnt=1);anonymous_11@169-175(cnt=1);anonymous_12@179-192(cnt=0);anonymous_13@193-199(cnt=2);anonymous_14@194-196(cnt=0),rerun passed: 11/11 tests,long-method_coverage.csv
4,1,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/main/ets/pages/PictureBeautification.ets,1b1e3bc55e7a547e71f41c844d816530b184c148,368,410,yes,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/test/List.test.ets;agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/test/PictureBeautification.test.ets,local-test,PictureBeautificationTest,hvigorw test -p module=picture_beautification -p coverage=true -p scope=PictureBeautificationTest,passed,39,39,100.00,26,26,100.00,1,1,100.00,isMove@368-410(cnt=38),rerun passed: 16/16 tests,long-method_coverage.csv
4,2,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/main/ets/pages/PictureBeautification.ets,1b1e3bc55e7a547e71f41c844d816530b184c148,413,498,yes,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/test/List.test.ets;agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/test/PictureBeautification.test.ets,local-test,PictureBeautificationTest,hvigorw test -p module=picture_beautification -p coverage=true -p scope=PictureBeautificationTest,passed,67,63,94.03,32,29,90.63,1,1,100.00,moveClipCanvasFreeType@413-498(cnt=23),rerun passed: 16/16 tests,long-method_coverage.csv
4,3,original,@extrulesproject/long-method-check,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/main/ets/pages/PictureBeautification.ets,1b1e3bc55e7a547e71f41c844d816530b184c148,501,618,yes,agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/test/List.test.ets;agc-template-market-harmonyos-demos/PhotographyTemplate/ImageProcessing/scenes/picture_beautification/src/test/PictureBeautification.test.ets,local-test,PictureBeautificationTest,hvigorw test -p module=picture_beautification -p coverage=true -p scope=PictureBeautificationTest,passed,84,75,89.29,44,39,88.64,1,1,100.00,moveClipCanvasRatioType@501-618(cnt=17),rerun passed: 16/16 tests,long-method_coverage.csv
1,1,original,@extrulesproject/switch-statement-check,applications_settings/product/phone/src/main/ets/model/accessibilityImpl/AccessibilitySettingModel.ets,2b5f9146ba664424f2987983e4dab7e92f436fef,32,101,yes,applications_settings/product/phone/src/test/AccessibilitySettingModel.test.ets;applications_settings/product/phone/src/test/List.test.ets;applications_settings/product/phone/src/test/accessibilityScreenTouch.test.ets;applications_settings/product/phone/src/test/ipsecVpnEdit.test.ets;applications_settings/product/phone/src/test/openVpnEdit.test.ets;applications_settings/product/phone/src/test/vpnLine.test.ets;applications_settings/product/phone/src/test/wifi.test.ets,local-test,phoneAllSuites,hvigorw.js --no-daemon test -p module=phone -p coverage=true,passed,59,59,100.00,20,20,100.00,19,19,100.00,AccessibilitySettingModel.accessibilityConfigSetting;anonymous_0;anonymous_1;anonymous_2;anonymous_3;anonymous_4;anonymous_5;anonymous_6;anonymous_7;anonymous_8;anonymous_9;anonymous_10;anonymous_11;anonymous_12;anonymous_13;anonymous_14;anonymous_15;anonymous_16;anonymous_17,rerun passed: 23/23 tests,switch-statement_coverage.csv
1,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/MovieTVAndLivestreamingTemplate/WebShortDrama/components/video_swiper/src/main/ets/view/VideoPlayView.ets,1e8a9fc0c0c0970b3f5d3537467ad7254d80d1fd,276,344,yes,agc-template-market-harmonyos-demos/MovieTVAndLivestreamingTemplate/WebShortDrama/components/video_swiper/src/test/List.test.ets;agc-template-market-harmonyos-demos/MovieTVAndLivestreamingTemplate/WebShortDrama/components/video_swiper/src/test/VideoPlayView.test.ets,local-test,VideoPlayViewTest,hvigorw.js --no-daemon test -p module=video_swiper -p coverage=true -p scope=VideoPlayViewTest,passed,60,60,100.00,26,23,88.46,3,3,100.00,setAVPlayerStateListen;anonymous_42;anonymous_43,rerun passed: 5/5 local tests,switch-statement_coverage.csv
2,1,original,@extrulesproject/switch-statement-check,applications_settings/product/phone/src/main/ets/pages/accessibilityScreenTouch.ets,2b5f9146ba664424f2987983e4dab7e92f436fef,273,305,yes,applications_settings/product/phone/src/test/AccessibilitySettingModel.test.ets;applications_settings/product/phone/src/test/List.test.ets;applications_settings/product/phone/src/test/accessibilityScreenTouch.test.ets;applications_settings/product/phone/src/test/ipsecVpnEdit.test.ets;applications_settings/product/phone/src/test/openVpnEdit.test.ets;applications_settings/product/phone/src/test/vpnLine.test.ets;applications_settings/product/phone/src/test/wifi.test.ets,local-test,phoneAllSuites,hvigorw.js --no-daemon test -p module=phone -p coverage=true,passed,30,30,100.00,12,12,100.00,1,1,100.00,setNumberBecomeValue,rerun passed: 23/23 tests,switch-statement_coverage.csv
2,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/NavigationTemplate/Metro/features/Home/src/main/ets/functions/HomeFunctions.ets,4d0dddea65a6c2deab7e4c138abc02ae1187c08f,15,35,yes,agc-template-market-harmonyos-demos/NavigationTemplate/Metro/features/Home/src/test/List.test.ets;agc-template-market-harmonyos-demos/NavigationTemplate/Metro/features/Home/src/test/HomeFunctions.test.ets,local-test,HomeFunctionsTest,hvigorw.js --no-daemon test -p module=Home -p coverage=true -p scope=HomeFunctionsTest,passed,19,19,100.00,16,16,100.00,1,1,100.00,getColor,rerun passed: 12/12 local tests,switch-statement_coverage.csv
3,1,original,@extrulesproject/switch-statement-check,applications_settings/product/phone/src/main/ets/pages/vpn/ipsecVpnEdit.ets,2b5f9146ba664424f2987983e4dab7e92f436fef,246,259,yes,applications_settings/product/phone/src/test/AccessibilitySettingModel.test.ets;applications_settings/product/phone/src/test/List.test.ets;applications_settings/product/phone/src/test/accessibilityScreenTouch.test.ets;applications_settings/product/phone/src/test/ipsecVpnEdit.test.ets;applications_settings/product/phone/src/test/openVpnEdit.test.ets;applications_settings/product/phone/src/test/vpnLine.test.ets;applications_settings/product/phone/src/test/wifi.test.ets,local-test,phoneAllSuites,hvigorw.js --no-daemon test -p module=phone -p coverage=true,passed,12,12,100.00,12,12,100.00,1,1,100.00,updateCaServerCertVisibility,rerun passed: 23/23 tests,switch-statement_coverage.csv
3,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/NewsTemplate/News/commons/network/src/main/ets/mock/MockResponse.ets,9ff98885c9081e9d92be411ad76d9e9de48c9cb5,5,64,yes,agc-template-market-harmonyos-demos/NewsTemplate/News/commons/network/src/test/List.test.ets;agc-template-market-harmonyos-demos/NewsTemplate/News/commons/network/src/test/MockResponse.test.ets,local-test,MockResponseTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon test -p module=network -p coverage=true -p scope=MockResponseTest,passed,58,58,100.00,54,54,100.00,1,1,100.00,getMockResponse,rerun passed: 30/30 local tests,switch-statement_coverage.csv
3,2,original,@extrulesproject/switch-statement-check,applications_settings/product/phone/src/main/ets/pages/vpn/ipsecVpnEdit.ets,2b5f9146ba664424f2987983e4dab7e92f436fef,193,206,yes,applications_settings/product/phone/src/test/AccessibilitySettingModel.test.ets;applications_settings/product/phone/src/test/List.test.ets;applications_settings/product/phone/src/test/accessibilityScreenTouch.test.ets;applications_settings/product/phone/src/test/ipsecVpnEdit.test.ets;applications_settings/product/phone/src/test/openVpnEdit.test.ets;applications_settings/product/phone/src/test/vpnLine.test.ets;applications_settings/product/phone/src/test/wifi.test.ets,local-test,phoneAllSuites,hvigorw.js --no-daemon test -p module=phone -p coverage=true,passed,12,12,100.00,12,12,100.00,1,1,100.00,updateIpsecIdentifierVisibility,rerun passed: 23/23 tests,switch-statement_coverage.csv
4,1,original,@extrulesproject/switch-statement-check,applications_settings/product/phone/src/main/ets/pages/vpn/vpnLine.ets,2b5f9146ba664424f2987983e4dab7e92f436fef,117,142,yes,applications_settings/product/phone/src/test/AccessibilitySettingModel.test.ets;applications_settings/product/phone/src/test/List.test.ets;applications_settings/product/phone/src/test/accessibilityScreenTouch.test.ets;applications_settings/product/phone/src/test/ipsecVpnEdit.test.ets;applications_settings/product/phone/src/test/openVpnEdit.test.ets;applications_settings/product/phone/src/test/vpnLine.test.ets;applications_settings/product/phone/src/test/wifi.test.ets,local-test,phoneAllSuites,hvigorw.js --no-daemon test -p module=phone -p coverage=true,passed,23,23,100.00,14,14,100.00,1,1,100.00,onConnectStateChange,rerun passed: 23/23 tests,switch-statement_coverage.csv
